airline_code,origin_ap_code,dest_ap_code,equipment
DY,CPH,AAL,73H
DY,CPH,AGP,73H
DY,CPH,ALC,73H
DY,CPH,ARN,73H
DY,CPH,ATH,73H
DY,CPH,BCN,73H
DY,CPH,BGO,73H
DY,CPH,BOJ,73H
DY,CPH,BUD,73H
DY,CPH,CHQ,73H
DY,CPH,CTA,73H
DY,CPH,DUB,73H
DY,CPH,EDI,73H
DY,CPH,FAO,73H
DY,CPH,FLL,788
DY,CPH,JFK,788
DY,CPH,KRK,73H
DY,CPH,KRP,AT7
DY,CPH,LAX,788
DY,CPH,LGW,73H
DY,CPH,LIS,73H
DY,CPH,LPA,73H
DY,CPH,MAD,73H
DY,CPH,MLA,73H
DY,CPH,NCE,73H
DY,CPH,ORY,73H
DY,CPH,PRG,73H
DY,CPH,PSA,73H
DY,CPH,RAK,73H
DY,CPH,SPU,73H
DY,CPH,SXF,73H
DY,CPH,TRD,73H
DY,CPH,ZAG,73H
DY,CTA,ARN,73H
DY,CTA,CPH,73H
DY,DBV,ARN,73H
DY,DBV,BGO,73H
DY,DBV,OSL,73H
DY,DBV,TRD,73H
DY,DBV,TRF,73H
DY,DUB,CPH,73H
DY,DUB,HEL,73H
DY,DUB,OSL,73H
DY,EDI,ARN,73H
DY,EDI,BGO,73H
DY,EDI,CPH,73H
DY,EDI,OSL,73H
DY,EVE,ALC,73H
DY,EVE,OSL,73H
DY,EVE,TRD,73H
DY,FAO,ARN,73H
DY,FAO,CPH,73H
DY,FAO,OSL,73H
DY,FCO,ARN,73H
DY,FCO,BGO,73H
DY,FCO,GOT,73H
DY,FCO,OSL,73H
DY,FLL,ARN,788
DY,FLL,CPH,788
DY,FLL,OSL,788
DY,FUE,LGW,73H
DY,GDN,OSL,73H
DY,GOT,AGP,73H
DY,GOT,ALC,73H
DY,GOT,BCN,73H
DY,GOT,FCO,73H
DY,GOT,LGW,73H
DY,GOT,NCE,73H
DY,GVA,OSL,733
DY,HAU,OSL,733
DY,HEL,ALC,73H
DY,HEL,ATH,73H
DY,HEL,BOJ,73H
DY,HEL,CHQ,73H
DY,HEL,DUB,73H
DY,HEL,LGW,73H
DY,HEL,ORY,73H
DY,HEL,PMI,73H
DY,HEL,SPU,73H
DY,IBZ,LGW,73H
DY,JFK,ARN,788
DY,JFK,BGO,788
DY,JFK,CPH,788
DY,JFK,OSL,788
DY,JTR,LGW,73H
DY,KBP,OSL,73H
DY,KEF,BGO,73H
DY,KEF,OSL,733
DY,KKN,OSL,733
DY,KRK,ARN,73H
DY,KRK,BGO,73H
DY,KRK,CPH,73H
DY,KRK,OSL,73H
DY,KRK,SVG,73H
DY,KRK,TRD,73H
DY,KRN,ARN,73H
DY,KRP,CPH,AT7
DY,KRS,OSL,733
DY,KSD,ALC,73H
DY,LAX,ARN,788
DY,LAX,CPH,788
DY,LCA,ARN,73H
DY,LCA,OSL,73H
DY,LED,OSL,73H
DY,LGW,AAL,73H
DY,LGW,AES,73H
DY,LGW,ARN,73H
DY,LGW,BGO,73H
DY,LGW,BUD,73H
DY,LGW,CPH,73H
DY,LGW,FUE,73H
DY,LGW,GOT,73H
DY,LGW,HEL,73H
DY,LGW,IBZ,73H
DY,LGW,JTR,73H
DY,LGW,LPA,73H
DY,LGW,OSL,73H
DY,LGW,PMI,73H
DY,LGW,SPU,73H
DY,LGW,SVG,73H
DY,LGW,TOS,73H
DY,LGW,TRD,73H
DY,LGW,TRF,73H
DY,LIS,CPH,73H
DY,LIS,OSL,73H
DY,LLA,ARN,73H
DY,LPA,ARN,73H
DY,LPA,BGO,73H
DY,LPA,CPH,73H
DY,LPA,LGW,73H
DY,LPA,OSL,73H
DY,LPA,TRF,73H
DY,LYR,OSL,73H
DY,MAD,CPH,73H
DY,MAN,ARN,73H
DY,MAN,OSL,73H
DY,MAN,SVG,73H
DY,MJV,OSL,733
DY,MLA,CPH,73H
DY,MLA,OSL,73H
DY,MMX,ARN,73H
DY,MOL,ALC,73H
DY,MOL,OSL,733
DY,MUC,ARN,73H
DY,MUC,OSL,73H
DY,MXP,OSL,733
DY,NCE,ARN,73H
DY,NCE,BGO,73H
DY,NCE,CPH,73H
DY,NCE,GOT,73H
DY,NCE,OSL,73H
DY,NCE,TRD,73H
DY,NCE,TRF,73H
DY,OAK,ARN,788
DY,OLB,ARN,73H
DY,ORY,ARN,73H
DY,ORY,BGO,73H
DY,ORY,CPH,73H
DY,ORY,HEL,73H
DY,ORY,OSL,73H
DY,OSL,AES,733
DY,OSL,AGP,73H
DY,OSL,AJA,73H
DY,OSL,ALC,73H
DY,OSL,ALF,733
DY,OSL,AMS,73H
DY,OSL,ARN,73H
DY,OSL,AYT,73H
DY,OSL,BCN,73H
DY,OSL,BDU,733
DY,OSL,BEG,733
DY,OSL,BGO,73H
DY,OSL,BIO,73H
DY,OSL,BKK,788
DY,OSL,BOJ,73H
DY,OSL,BOO,73H
DY,OSL,BTS,73H
DY,OSL,BUD,733
DY,OSL,CGN,73H
DY,OSL,CHQ,733
DY,OSL,CPH,73H
DY,OSL,DBV,73H
DY,OSL,DUB,73H
DY,OSL,EDI,73H
DY,OSL,EVE,73H
DY,OSL,FAO,73H
DY,OSL,FCO,73H
DY,OSL,FLL,788
DY,OSL,GDN,73H
DY,OSL,GVA,733
DY,OSL,HAU,733
DY,OSL,JFK,788
DY,OSL,KBP,73H
DY,OSL,KEF,733
DY,OSL,KKN,733
DY,OSL,KRK,73H
DY,OSL,KRS,733
DY,OSL,LCA,73H
DY,OSL,LED,73H
DY,OSL,LGW,73H
DY,OSL,LIS,73H
DY,OSL,LPA,73H
DY,OSL,LYR,73H
DY,OSL,MAN,73H
DY,OSL,MJV,733
DY,OSL,MLA,73H
DY,OSL,MOL,733
DY,OSL,MUC,73H
DY,OSL,MXP,733
DY,OSL,NCE,73H
DY,OSL,ORY,73H
DY,OSL,PLQ,733
DY,OSL,PMI,73H
DY,OSL,PRG,73H
DY,OSL,PSA,73H
DY,OSL,PUY,733
DY,OSL,RAK,73H
DY,OSL,SPU,73H
DY,OSL,SVG,73H
DY,OSL,SXF,73H
DY,OSL,SZZ,733
DY,OSL,TFS,73H
DY,OSL,TLL,733
DY,OSL,TOS,73H
DY,OSL,TRD,733
DY,OSL,VCE,733
DY,OSL,VIE,733
DY,OSL,VNO,73H
DY,OSL,WAW,733
DY,OUL,ALC,73H
DY,PLQ,OSL,733
DY,PMI,AAL,73H
DY,PMI,ARN,73H
DY,PMI,BGO,73H
DY,PMI,HEL,73H
DY,PMI,LGW,73H
DY,PMI,OSL,73H
DY,PMI,TRF,73H
DY,PMO,ARN,73H
DY,PRG,ARN,73H
DY,PRG,BGO,73H
DY,PRG,CPH,73H
DY,PRG,OSL,73H
DY,PSA,ARN,73H
DY,PSA,CPH,73H
DY,PSA,OSL,73H
DY,PUY,OSL,733
DY,RAK,CPH,73H
DY,RAK,OSL,73H
DY,RIX,TRD,73H
DY,RYG,AGP,73H
DY,RYG,ALC,73H
DY,SJJ,ARN,73H
DY,SPU,ARN,73H
DY,SPU,CPH,73H
DY,SPU,HEL,73H
DY,SPU,LGW,73H
DY,SPU,OSL,73H
DY,SVG,AGP,73H
DY,SVG,ALC,73H
DY,SVG,BGO,73H
DY,SVG,KRK,73H
DY,SVG,LGW,73H
DY,SVG,MAN,73H
DY,SVG,OSL,73H
DY,SVG,SXF,73H
DY,SVG,WAW,73H
DY,SXF,ARN,73H
DY,SXF,BCN,73H
DY,SXF,BGO,73H
DY,SXF,CPH,73H
DY,SXF,OSL,73H
DY,SXF,SVG,73H
DY,SXF,TRD,73H
DY,SZZ,OSL,733
DY,TFS,OSL,73H
DY,TKU,ALC,73H
DY,TLL,OSL,733
DY,TOS,ALC,73H
DY,TOS,ALF,733
DY,TOS,LGW,73H
DY,TOS,OSL,73H
DY,TOS,TRD,73H
DY,TRD,AGP,73H
DY,TRD,ALC,73H
DY,TRD,AYT,73H
DY,TRD,BGO,73H
DY,TRD,DBV,73H
DY,TRD,EVE,73H
DY,TRD,KRK,73H
DY,TRD,LGW,73H
DY,TRD,NCE,73H
DY,TRD,OSL,73H
DY,TRD,RIX,73H
DY,TRD,SXF,73H
DY,TRD,TOS,73H
DY,TRD,TRF,73H
DY,TRF,AGP,73H
DY,TRF,ALC,73H
DY,TRF,AYT,73H
DY,TRF,BCN,73H
DY,TRF,BGO,73H
DY,TRF,DBV,73H
DY,TRF,LGW,73H
DY,TRF,LPA,73H
DY,TRF,NCE,73H
DY,TRF,PMI,73H
DY,TRF,TRD,73H
DY,UME,ALC,73H
DY,UME,ARN,73H
DY,VCE,ARN,73H
DY,VCE,OSL,733
DY,VIE,OSL,733
DY,VNO,ARN,73H
DY,VNO,OSL,73H
DY,WAW,AGP,73H
DY,WAW,BCN,73H
DY,WAW,OSL,733
DY,WAW,SVG,73H
DY,ZAG,CPH,73H
E2,ABJ,ACC,M82
E2,ABJ,FNA,M82
E2,ABJ,ROB,M82
E2,ACC,ABJ,M82
E2,ACC,FNA,M82
E2,FNA,ABJ,M82
E2,FNA,ACC,M82
E2,ROB,ABJ,M82
E5,AMM,HBE,320
E5,DMM,HBE,320
E5,HBE,AMM,320
E5,HBE,DMM,320
E5,HBE,JED,320
E5,HBE,KWI,320
E5,HBE,RUH,320
E5,JED,HBE,320
E5,KWI,HBE,320
E5,RUH,HBE,320
E8,CSX,DMK,734
E8,DMK,CSX,734
E8,DMK,KHN,734
E8,KHN,DMK,734
E9,MAD,PUJ,333
E9,PUJ,MAD,333
EF,COQ,ULN,DH4
EF,MXV,ULN,DH4
EF,ULG,ULN,DH4
EF,ULN,COQ,DH4
EF,ULN,MXV,DH4
EF,ULN,ULG,DH4
EF,ULN,ULO,DH4
EF,ULO,ULN,DH4
EG,CIT,LED,320
EG,DMB,DME,320
EG,DMB,SVX,320
EG,DME,KQT,320
EG,DME,TJU,320
EG,KQT,CIT,320
EG,KQT,DMB,320
EG,KQT,OVB,320
EG,KQT,REN,320
EG,LED,KQT,320
EG,LED,TJU,320
EG,OVB,KQT,320
EG,REN,KQT,320
EG,SVX,KQT,320
EG,SVX,TJU,320
EG,TJU,CIT,320
EG,TJU,DME,320
EG,TJU,SVX,320
EI,ABZ,DUB,AT7
EI,ACE,DUB,320
EI,ACE,ORK,320
EI,ADB,DUB,320
EI,AGP,BHD,320
EI,AGP,DUB,330
EI,AGP,ORK,320
EI,AGP,SNN,320
EI,ALC,DUB,320
EI,ALC,ORK,320
EI,AMS,DUB,320
EI,AMS,ORK,320
EI,ARN,DUB,320
EI,ATH,DUB,320
EI,AUH,DUB,77W
EI,BCN,DUB,320
EI,BCN,ORK,320
EI,BHD,AGP,320
EI,BHD,FAO,320
EI,BHD,LGW,320
EI,BHD,PMI,320
EI,BHX,DUB,320
EI,BHX,ORK,AT7
EI,BHX,SNN,AT4
EI,BIO,DUB,320
EI,BLK,DUB,AT4
EI,BLQ,DUB,320
EI,BOD,DUB,320
EI,BOH,DUB,AT4
EI,BOJ,DUB,320
EI,BOS,DUB,332
EI,BOS,SNN,757
EI,BRS,DUB,AT7
EI,BRS,ORK,AT7
EI,BRS,SNN,AT4
EI,BRU,DUB,320
EI,BRU,ORK,320
EI,BUD,DUB,320
EI,CDG,ORK,320
EI,CFU,DUB,320
EI,CTA,DUB,320
EI,CWL,DUB,AT7
EI,DBV,DUB,320
EI,DUB,ABZ,AT7
EI,DUB,ACE,320
EI,DUB,ADB,320
EI,DUB,AGP,330
EI,DUB,ALC,320
EI,DUB,AMS,320
EI,DUB,ARN,320
EI,DUB,ATH,320
EI,DUB,AUH,77W
EI,DUB,BCN,320
EI,DUB,BHX,320
EI,DUB,BIO,320
EI,DUB,BLK,AT4
EI,DUB,BLQ,320
EI,DUB,BOD,320
EI,DUB,BOH,AT4
EI,DUB,BOJ,320
EI,DUB,BOS,332
EI,DUB,BRS,AT7
EI,DUB,BRU,320
EI,DUB,BUD,320
EI,DUB,CFU,320
EI,DUB,CTA,320
EI,DUB,CWL,AT7
EI,DUB,DBV,320
EI,DUB,EDI,AT7
EI,DUB,FAO,320
EI,DUB,FCO,320
EI,DUB,FRA,320
EI,DUB,FUE,320
EI,DUB,GLA,AT7
EI,DUB,GVA,320
EI,DUB,HAJ,320
EI,DUB,HAM,320
EI,DUB,IAD,752
EI,DUB,IBZ,320
EI,DUB,IOM,AT4
EI,DUB,JER,AT7
EI,DUB,KIR,AT4
EI,DUB,LGW,320
EI,DUB,LIN,320
EI,DUB,LIS,320
EI,DUB,LPA,320
EI,DUB,LYS,320
EI,DUB,MAD,320
EI,DUB,MAN,320
EI,DUB,MCO,330
EI,DUB,MRS,320
EI,DUB,MUC,320
EI,DUB,MXP,320
EI,DUB,NAP,320
EI,DUB,NCE,320
EI,DUB,NCL,AT7
EI,DUB,PGF,320
EI,DUB,PMI,320
EI,DUB,PRG,320
EI,DUB,PUY,320
EI,DUB,SCQ,320
EI,DUB,SEN,AT4
EI,DUB,SFO,332
EI,DUB,STR,320
EI,DUB,SXF,320
EI,DUB,TFS,320
EI,DUB,TLS,320
EI,DUB,VCE,320
EI,DUB,VIE,320
EI,DUB,VRN,320
EI,DUB,WAW,320
EI,DUB,ZRH,320
EI,EDI,DUB,AT7
EI,EDI,ORK,AT7
EI,EDI,SNN,AT7
EI,FAO,BHD,320
EI,FAO,DUB,320
EI,FAO,ORK,320
EI,FAO,SNN,320
EI,FCO,DUB,320
EI,FRA,DUB,320
EI,FUE,DUB,320
EI,GLA,DUB,AT7
EI,GLA,ORK,AT7
EI,GVA,DUB,320
EI,HAJ,DUB,320
EI,HAM,DUB,320
EI,IAD,DUB,752
EI,IBZ,DUB,320
EI,IOM,DUB,AT4
EI,JER,DUB,AT7
EI,JER,ORK,AT7
EI,JFK,SNN,757
EI,KIR,DUB,AT4
EI,LGW,BHD,320
EI,LGW,DUB,320
EI,LGW,NOC,319
EI,LHR,ORK,320
EI,LHR,SNN,320
EI,LIN,DUB,320
EI,LIS,DUB,320
EI,LIS,ORK,320
EI,LPA,DUB,320
EI,LYS,DUB,320
EI,MAD,DUB,320
EI,MAN,DUB,320
EI,MAN,ORK,AT7
EI,MAN,SNN,AT7
EI,MCO,DUB,330
EI,MRS,DUB,320
EI,MUC,DUB,320
EI,MUC,ORK,320
EI,MXP,DUB,320
EI,NAP,DUB,320
EI,NCE,DUB,320
EI,NCE,ORK,320
EI,NCL,DUB,AT7
EI,NCL,ORK,AT7
EI,NOC,LGW,319
EI,ORK,ACE,320
EI,ORK,AGP,320
EI,ORK,ALC,320
EI,ORK,AMS,320
EI,ORK,BCN,320
EI,ORK,BHX,AT7
EI,ORK,BRS,AT7
EI,ORK,BRU,320
EI,ORK,CDG,320
EI,ORK,EDI,AT7
EI,ORK,FAO,320
EI,ORK,GLA,AT7
EI,ORK,JER,AT7
EI,ORK,LHR,320
EI,ORK,LIS,320
EI,ORK,MAN,AT7
EI,ORK,MUC,320
EI,ORK,NCE,320
EI,ORK,NCL,AT7
EI,ORK,PMI,320
EI,PGF,DUB,320
EI,PMI,BHD,320
EI,PMI,DUB,320
EI,PMI,ORK,320
EI,PRG,DUB,320
EI,PUY,DUB,320
EI,SCQ,DUB,320
EI,SEN,DUB,AT4
EI,SFO,DUB,332
EI,SNN,AGP,320
EI,SNN,BHX,AT4
EI,SNN,BOS,757
EI,SNN,BRS,AT4
EI,SNN,EDI,AT7
EI,SNN,FAO,320
EI,SNN,JFK,757
EI,SNN,LHR,320
EI,SNN,MAN,AT7
EI,STR,DUB,320
EI,SXF,DUB,320
EI,TFS,DUB,320
EI,TLS,DUB,320
EI,VCE,DUB,320
EI,VIE,DUB,320
EI,VRN,DUB,320
EI,WAW,DUB,320
EI,ZRH,DUB,320
EK,ACC,DXB,77W
EK,ADD,DXB,332
EK,ADL,DXB,77W
EK,AKL,MEL,388
EK,AMD,DXB,332
EK,AMM,DXB,773
EK,ARN,DXB,77W
EK,ATH,DXB,77W
EK,BCN,DXB,388
EK,BEY,DXB,773
EK,BGW,DXB,332
EK,BHX,DXB,77W
EK,BKK,DXB,388
EK,BKK,SYD,77W
EK,BLR,DXB,773
EK,BNE,BKQ,DH4
EK,BNE,DXB,388
EK,BNE,LRE,DH4
EK,BNE,ROK,DH8
EK,BSR,DXB,332
EK,CAI,DXB,773
EK,CCU,DXB,332
EK,CGK,DXB,77W
EK,CMB,DXB,77W
EK,CMN,DXB,77W
EK,CNS,GOV,717
EK,CPH,DXB,77W
EK,CPT,DXB,77W
EK,DAR,DXB,773
EK,DKR,DXB,343
EK,DME,DXB,388
EK,DMM,DXB,332
EK,DRW,ASP,717
EK,DRW,GOV,717
EK,DUB,DXB,77W
EK,DUR,DXB,77W
EK,DUS,DXB,77W
EK,DXB,ACC,77W
EK,DXB,ADD,332
EK,DXB,ADL,77W
EK,DXB,AMD,332
EK,DXB,AMM,773
EK,DXB,ARN,77W
EK,DXB,ATH,77W
EK,DXB,BAH,332
EK,DXB,BCN,388
EK,DXB,BEY,773
EK,DXB,BGW,332
EK,DXB,BHX,77W
EK,DXB,BKK,388
EK,DXB,BLR,773
EK,DXB,BNE,388
EK,DXB,BSR,332
EK,DXB,CAI,773
EK,DXB,CCU,332
EK,DXB,CGK,77W
EK,DXB,CMB,77W
EK,DXB,CMN,77W
EK,DXB,CPH,77W
EK,DXB,CPT,77W
EK,DXB,DAR,773
EK,DXB,DKR,343
EK,DXB,DME,388
EK,DXB,DMM,332
EK,DXB,DOH,772
EK,DXB,DUB,77W
EK,DXB,DUR,77W
EK,DXB,DUS,77W
EK,DXB,EBB,345
EK,DXB,EBL,332
EK,DXB,FCO,388
EK,DXB,FRA,77W
EK,DXB,GIG,77W
EK,DXB,GLA,77W
EK,DXB,GRU,77W
EK,DXB,GVA,77L
EK,DXB,HAM,77W
EK,DXB,HKT,77W
EK,DXB,HND,77L
EK,DXB,ICN,388
EK,DXB,IKA,772
EK,DXB,ISB,77W
EK,DXB,IST,77W
EK,DXB,JED,388
EK,DXB,JNB,77W
EK,DXB,KBP,345
EK,DXB,KHI,77W
EK,DXB,KIX,77W
EK,DXB,KRT,332
EK,DXB,KUL,77W
EK,DXB,KWI,77W
EK,DXB,LCA,773
EK,DXB,LED,77L
EK,DXB,LGW,77W
EK,DXB,LHE,77W
EK,DXB,LIS,77W
EK,DXB,LOS,77W
EK,DXB,LUN,343
EK,DXB,LYS,77L
EK,DXB,MAD,77W
EK,DXB,MAN,77W
EK,DXB,MCT,738
EK,DXB,MED,332
EK,DXB,MEL,388
EK,DXB,MLA,773
EK,DXB,MLE,773
EK,DXB,MRU,388
EK,DXB,MUC,388
EK,DXB,NBO,77W
EK,DXB,NCE,77W
EK,DXB,NCL,77W
EK,DXB,NRT,77W
EK,DXB,PER,77W
EK,DXB,PEW,772
EK,DXB,PRG,77W
EK,DXB,PVG,388
EK,DXB,RUH,77W
EK,DXB,SAH,332
EK,DXB,SEZ,77W
EK,DXB,SGN,772
EK,DXB,SIN,77W
EK,DXB,SKT,332
EK,DXB,SYD,388
EK,DXB,TPE,77W
EK,DXB,TUN,773
EK,DXB,VCE,77W
EK,DXB,VIE,77W
EK,DXB,WAW,332
EK,DXB,YYZ,388
EK,DXB,ZRH,388
EK,EBB,DXB,345
EK,EBL,DXB,332
EK,FCO,DXB,388
EK,FRA,DXB,77W
EK,GIG,DXB,77W
EK,GLA,DXB,77W
EK,GRU,DXB,77W
EK,GVA,DXB,77L
EK,HAM,DXB,77W
EK,HKT,DXB,77W
EK,HND,DXB,77L
EK,ICN,DXB,388
EK,IKA,DXB,772
EK,ISB,DXB,77W
EK,IST,DXB,77W
EK,JED,DXB,388
EK,JNB,DXB,77W
EK,KBP,DXB,345
EK,KHI,DXB,77W
EK,KIX,DXB,77W
EK,KRT,DXB,332
EK,KUL,DXB,773
EK,KWI,DXB,77W
EK,LCA,DXB,773
EK,LCA,MLA,773
EK,LED,DXB,77L
EK,LGW,DXB,77W
EK,LHE,DXB,77W
EK,LIS,DXB,77W
EK,LOS,DXB,77W
EK,LUN,DXB,343
EK,LYS,DXB,77L
EK,MAD,DXB,77W
EK,MAN,DXB,77W
EK,MCT,DXB,738
EK,MED,DXB,332
EK,MEL,AKL,388
EK,MEL,DXB,388
EK,MEL,SIN,77W
EK,MEL,WLG,73H
EK,MLA,LCA,773
EK,MLA,TIP,773
EK,MLE,DXB,773
EK,MRU,DXB,388
EK,MUC,DXB,388
EK,NBO,DXB,77W
EK,NCE,DXB,77W
EK,NCL,DXB,77W
EK,NRT,DXB,77W
EK,PER,ASP,717
EK,PER,DXB,77W
EK,PEW,DXB,772
EK,PRG,DXB,77W
EK,PVG,DXB,388
EK,ROK,BNE,DH8
EK,RUH,DXB,77W
EK,SAH,DXB,332
EK,SEZ,DXB,77W
EK,SGN,DXB,772
EK,SIN,DXB,77W
EK,SIN,MEL,77W
EK,SKT,DXB,332
EK,SYD,BKK,77W
EK,SYD,DXB,388
EK,SYD,WLG,73H
EK,SYD,ZQN,73H
EK,TIP,DXB,773
EK,TPE,DXB,77W
EK,TUN,DXB,773
EK,VCE,DXB,77W
EK,VIE,DXB,77W
EK,WAW,DXB,332
EK,WLG,MEL,73H
EK,WLG,SYD,73H
EK,YYZ,DXB,388
EK,ZQN,SYD,73H
EK,ZRH,DXB,388
EL,DOK,SKG,AR8
EL,ROV,SKG,AR8
EL,SKG,DOK,AR8
EL,SKG,ROV,AR8
EN,BRI,MUC,E95
EN,FLR,MUC,E95
EN,FRA,VRN,E95
EN,MUC,BRI,E95
EN,MUC,FLR,E95
EN,MUC,VCE,E95
EN,MUC,VRN,E95
EN,VCE,MUC,E95
EN,VRN,FRA,E95
EN,VRN,MUC,E95
EO,CAI,ELQ,320
EO,CAI,TIF,320
EO,CAI,TUU,320
EO,CAI,YNB,320
EO,ELQ,CAI,320
EO,TIF,CAI,320
EO,TUU,CAI,320
EO,YNB,CAI,320
EP,ABD,SYZ,100
EP,ACZ,MHD,100
EP,ADU,THR,AT7
EP,AFZ,THR,100
EP,ARN,IKA,340
EP,AWZ,KWI,100
EP,AWZ,PGU,100
EP,AZD,BND,100
EP,AZD,THR,100
EP,BDH,DXB,AT7
EP,BJB,THR,100
EP,BND,AZD,100
EP,BND,DXB,100
EP,BND,IFN,100
EP,BND,KIH,AT7
EP,BND,RAS,100
EP,BND,SYZ,100
EP,BND,THR,100
EP,BUZ,DXB,100
EP,BUZ,MHD,100
EP,BUZ,THR,100
EP,BXR,THR,100
EP,DEF,THR,AT7
EP,DXB,BDH,AT7
EP,DXB,BND,100
EP,DXB,BUZ,100
EP,DXB,LFM,AT7
EP,DXB,LRR,100
EP,DXB,MHD,100
EP,DXB,SYZ,100
EP,DXB,TBZ,100
EP,DXB,ZAH,100
EP,DXB,ZBR,100
EP,DYU,MHD,100
EP,EVN,IKA,100
EP,GBT,MHD,AT7
EP,GBT,THR,100
EP,GBT,ZAH,100
EP,GCH,THR,AT7
EP,HDM,MHD,100
EP,HEA,MHD,100
EP,IFN,BND,100
EP,IFN,PGU,100
EP,IFN,THR,100
EP,IIL,THR,100
EP,IKA,ARN,340
EP,IKA,EVN,100
EP,IKA,IST,340
EP,IKA,ISU,100
EP,IKA,KBL,100
EP,IST,IKA,340
EP,ISU,IKA,100
EP,KBL,IKA,100
EP,KBL,MHD,100
EP,KDH,MHD,100
EP,KER,SYZ,AT7
EP,KHY,THR,AT7
EP,KIH,BND,AT7
EP,KWI,AWZ,100
EP,KWI,LFM,AT7
EP,KWI,MHD,100
EP,KWI,SYZ,100
EP,LFM,DXB,AT7
EP,LFM,KWI,AT7
EP,LFM,SYZ,AT7
EP,LRR,DXB,100
EP,LRR,SYZ,AT7
EP,MCT,SYZ,100
EP,MCT,ZBR,100
EP,MHD,ACZ,100
EP,MHD,BUZ,100
EP,MHD,DXB,100
EP,MHD,DYU,100
EP,MHD,GBT,AT7
EP,MHD,HDM,100
EP,MHD,HEA,100
EP,MHD,KBL,100
EP,MHD,KDH,100
EP,MHD,KWI,100
EP,MHD,MZR,100
EP,MHD,NSH,100
EP,MHD,RZR,AT7
EP,MHD,ZBR,100
EP,MZR,IKA,100
EP,NSH,MHD,100
EP,NSH,THR,AT7
EP,OMH,THR,100
EP,PFQ,THR,AT7
EP,PGU,AWZ,100
EP,PGU,IFN,100
EP,PGU,RAS,100
EP,PGU,SYZ,100
EP,PGU,THR,100
EP,RAS,BND,100
EP,RAS,PGU,100
EP,RAS,SYZ,100
EP,RAS,THR,AT7
EP,RZR,MHD,AT7
EP,RZR,THR,AT7
EP,SDG,THR,100
EP,SRY,SYZ,100
EP,SYZ,ABD,100
EP,SYZ,BND,100
EP,SYZ,DXB,100
EP,SYZ,KER,AT7
EP,SYZ,KWI,100
EP,SYZ,LFM,AT7
EP,SYZ,LRR,AT7
EP,SYZ,MCT,100
EP,SYZ,PGU,100
EP,SYZ,RAS,100
EP,SYZ,SRY,100
EP,SYZ,TBZ,100
EP,SYZ,ZAH,100
EP,TBZ,DXB,100
EP,TBZ,SYZ,100
EP,THR,ADU,AT7
EP,THR,AFZ,100
EP,THR,AZD,100
EP,THR,BJB,100
EP,THR,BND,100
EP,THR,BUZ,100
EP,THR,BXR,100
EP,THR,DEF,AT7
EP,THR,GBT,100
EP,THR,GCH,AT7
EP,THR,IFN,100
EP,THR,IIL,100
EP,THR,KHY,AT7
EP,THR,NSH,AT7
EP,THR,OMH,100
EP,THR,PFQ,AT7
EP,THR,PGU,100
EP,THR,RAS,AT7
EP,THR,RZR,AT7
EP,THR,SDG,100
EP,THR,YES,AT7
EP,THR,ZAH,100
EP,THR,ZBR,100
EP,YES,THR,AT7
EP,ZAH,DXB,100
EP,ZAH,GBT,100
EP,ZAH,SYZ,100
EP,ZAH,THR,100
EP,ZBR,MCT,100
EP,ZBR,MHD,100
EP,ZBR,THR,100
EQ,CLO,ESM,E70
EQ,CUE,GYE,320
EQ,CUE,UIO,E90
EQ,ESM,CLO,E70
EQ,ESM,GYE,E70
EQ,ESM,UIO,E70
EQ,ETR,UIO,E70
EQ,GPS,GYE,320
EQ,GRU,UIO,E70
EQ,GYE,CUE,320
EQ,GYE,ESM,E70
EQ,GYE,GPS,320
EQ,GYE,LOH,E90
EQ,GYE,LTX,E70
EQ,HAV,UIO,E70
EQ,LOH,GYE,E90
EQ,LOH,UIO,E90
EQ,LTX,GYE,E70
EQ,LTX,OCC,E70
EQ,MEC,UIO,E90
EQ,OCC,LTX,E70
EQ,TNW,UIO,E90
EQ,UIO,CUE,319
EQ,UIO,ESM,320
EQ,UIO,ETR,E70
EQ,UIO,GRU,E70
EQ,UIO,HAV,E70
EQ,UIO,LOH,E90
EQ,UIO,MEC,E90
EQ,UIO,TUA,E70
EQ,UIO,XMS,E90
EQ,XMS,TNW,E90
ET,ABJ,CKY,DH8
ET,ABJ,LFW,DH8
ET,ABJ,LOS,DH8
ET,ABV,ADD,77L
ET,ABV,COO,DH8
ET,ABV,LFW,DH8
ET,ABV,NDJ,DH8
ET,ABV,NIM,DH8
ET,ACC,ADD,738
ET,ACC,LFW,DH8
ET,ACC,MLW,DH8
ET,ADD,ABV,77L
ET,ADD,ACC,738
ET,ADD,AMH,DH8
ET,ADD,ASO,DH8
ET,ADD,AXU,DH8
ET,ADD,BEY,738
ET,ADD,BJR,DH8
ET,ADD,BKK,763
ET,ADD,BKO,763
ET,ADD,CAI,73W
ET,ADD,CDG,763
ET,ADD,COO,73W
ET,ADD,DAR,738
ET,ADD,DIR,DH8
ET,ADD,DLA,763
ET,ADD,DMM,73W
ET,ADD,EBB,763
ET,ADD,ENU,752
ET,ADD,FCO,763
ET,ADD,FRA,788
ET,ADD,GDQ,DH8
ET,ADD,GMB,DH8
ET,ADD,HGA,DH8
ET,ADD,HKG,788
ET,ADD,HRE,788
ET,ADD,JIB,DH8
