name,city,country_iso,code,lat,longit,alt
Wilkes Barre Scranton International Airport,Scranton,US,AVP,41.3385009766,-75.72339630130001,962
Bemidji Regional Airport,Bemidji,US,BJI,47.50939941,-94.93370056,1391
Thangool Airport,Biloela,AU,THG,-24.493900299072266,150.5760040283203,644
Fagali'i Airport,Apia,WS,FGI,-13.8486995697,-171.740005493,131
Ballina Byron Gateway Airport,Ballina Byron Bay,AU,BNK,-28.8339004517,153.56199646,7
Hector International Airport,Fargo,US,FAR,46.92070007324219,-96.81580352783205,902
Charles B. Wheeler Downtown Airport,Kansas City,US,MKC,39.12319946289063,-94.5927963256836,759
Ratanakiri Airport,Ratanakiri,KH,RBE,13.729999542236328,106.98699951171876,0
Gillette Campbell County Airport,Gillette,US,GCC,44.3488998413,-105.539001465,4365
Bogashevo Airport,Tomsk,RU,TOF,56.380298614502,85.208297729492,597
El Toro Marine Corps Air Station,Santa Ana,US,NZJ,33.67610168457031,-117.7310028076172,383
Phetchabun Airport,Phetchabun,TH,PHY,16.6760005951,101.194999695,450
Chumphon Airport,Chumphon,TH,CJM,10.711199760437012,99.36170196533205,18
Jiuzhai Huanglong Airport,Jiuzhaigou,CN,JZH,32.8533333333,103.682222222,11327
Jieyang Chaoshan International Airport,Shantou,CN,SWA,23.552,116.5033,0
Cheddi Jagan International Airport,Georgetown,GY,GEO,6.498549938201904,-58.25410079956055,95
Guarani International Airport,Ciudad del Este,PY,AGT,-25.454516,-54.842682,846
Eugene F. Correira International Airport,Georgetown,GY,OGL,6.80628,-58.1059,10
Kaieteur International Airport,Kaieteur,GY,KAI,5.17275476456,-59.491481781,1520
Dunhuang Airport,Dunhuang,CN,DNH,40.16109848022461,94.80919647216795,0
Ancona Falconara Airport,Ancona,IT,AOI,43.616299,13.3623,49
Taba International Airport,Taba,EG,TCP,29.5877990723,34.7780990601,2415
Edward Bodden Airfield,Little Cayman,KY,LYB,19.660161,-80.088826,3
Milas Bodrum International Airport,Bodrum,TR,BJV,37.25059890749999,27.6643009186,21
Tabarka 7 Novembre Airport,Tabarka,TN,TBJ,36.97999954223633,8.87693977355957,230
Sabiha Gökçen International Airport,Istanbul,TR,SAW,40.898601532,29.3092002869,312
University Park Airport,State College Pennsylvania,US,SCE,40.8493003845,-77.84870147710001,1239
Broome International Airport,Broome,AU,BME,-17.944700241088867,122.23200225830078,56
Newcastle Airport,Newcastle,AU,NTL,-32.79499816894531,151.83399963378906,31
Klagenfurt Airport,Klagenfurt,AT,KLU,46.642502,14.3377,1472
Hammerfest Airport,Hammerfest,NO,HFT,70.679702758789,23.668600082397,266
Valan Airport,Honningsvag,NO,HVG,71.009696960449,25.983600616455,44
Mehamn Airport,Mehamn,NO,MEH,71.02970123291,27.826700210571,39
Vadsø Airport,Vadsø,NO,VDS,70.065299987793,29.844699859619,127
Imam Khomeini International Airport,Tehran,IR,IKA,35.416099548339844,51.15219879150391,3305
Mashhad International Airport,Mashhad,IR,MHD,36.235198974609375,59.64099884033203,3263
Ust-Ilimsk Airport,Ust Ilimsk,RU,UIK,58.13610076904297,102.56500244140624,1339
Key Field,Meridian,US,MEI,32.33259963989258,-88.75189971923828,297
Abraham Lincoln Capital Airport,Springfield,US,SPI,39.84410095,-89.67790222,598
Cortez Municipal Airport,Cortez,US,CEZ,37.3030014038,-108.627998352,5918
Yampa Valley Airport,Hayden,US,HDN,40.48120117,-107.2180023,6606
Gallup Municipal Airport,Gallup,US,GUP,35.511100769,-108.789001465,6472
Liberal Mid-America Regional Airport,Liberal,US,LBL,37.0442009,-100.9599991,2885
Lamar Municipal Airport,Lamar,US,LAA,38.0696983337,-102.68800354,3706
Renner Field-Goodland Municipal Airport,Goodland,US,GLD,39.37060165,-101.6989975,3656
Yellowstone Regional Airport,Cody,US,COD,44.520198822,-109.024002075,5102
"Ørsta-Volda Airport, Hovden",Orsta-Volda,NO,HOV,62.180000305176,6.0741000175476,243
St. Mary's Airport,ST MARY\'S,GB,ISC,49.91329956054688,-6.291669845581055,116
Springfield Branson National Airport,Springfield,US,SGF,37.24570084,-93.38860321,1268
Narvik Framnes Airport,Narvik,NO,NVK,68.436897277832,17.386699676514,95
Berlevåg Airport,Berlevag,NO,BVG,70.871399,29.034201,42
"Oslo, Fornebu Airport",Oslo,NO,FBU,59.89580154418945,10.617199897766112,0
Norilsk-Alykel Airport,Norilsk,RU,NSK,69.31109619140625,87.33219909667969,574
Anapa Vityazevo Airport,Anapa,RU,AAQ,45.002101898193,37.347301483154,174
Joplin Regional Airport,Joplin,US,JLN,37.151798248291016,-94.49829864501952,981
Lehigh Valley International Airport,Allentown,US,ABE,40.652099609375,-75.44080352783203,393
Northwest Arkansas Regional Airport,Bentonville,US,XNA,36.281898,-94.306801,1287
Atyrau Airport,Atyrau,KZ,GUW,47.12189865112305,51.8213996887207,-72
Kzyl-Orda Southwest Airport,Kzyl-Orda,KZ,KZO,44.706902,65.592499,433
South Bend Regional Airport,South Bend,US,SBN,41.70869827270508,-86.31729888916016,799
Bykovo Airport,Moscow,RU,BKA,55.6171989441,38.0600013733,427
Talagi Airport,Arkhangelsk,RU,ARH,64.60030364990234,40.71670150756836,62
Saratov Central Airport,Saratov,RU,RTW,51.56499862670898,46.04669952392578,499
Novy Urengoy Airport,Novy Urengoy,RU,NUX,66.06939697265625,76.52030181884766,210
Noyabrsk Airport,Noyabrsk,RU,NOJ,63.18330001831055,75.2699966430664,446
Aktau Airport,Aktau,KZ,SCO,43.8601,51.091999,73
Ukhta Airport,Ukhta,RU,UCT,63.56689834594727,53.8046989440918,482
Usinsk Airport,Usinsk,RU,USK,66.00469970703125,57.3671989440918,262
Pechora Airport,Pechora,RU,PEX,65.12110137939453,57.13079833984375,98
Naryan Mar Airport,Naryan-Mar,RU,NNM,67.63999938964844,53.12189865112305,36
Pskov Airport,Pskov,RU,PKV,57.78390121459961,28.39559936523437,154
Kogalym International Airport,Kogalym,RU,KGP,62.19039916992188,74.53379821777344,220
Yemelyanovo Airport,Krasnoyarsk,RU,KJA,56.172901,92.493301,942
Sary-Arka Airport,Karaganda,KZ,KGF,49.67079925537109,73.33439636230469,1765
Uray Airport,Uraj,RU,URJ,60.10329818725586,64.82669830322266,190
Ivanovo South Airport,Ivanovo,RU,IWA,56.93939971923828,40.940799713134766,410
Longjia Airport,Changchun,CN,CGQ,43.9962005615,125.684997559,706
Niigata Airport,Niigata,JP,KIJ,37.9558982849,139.121002197,29
Johnston Atoll Airport,Johnston Island,,JON,16.7285995483,-169.533996582,7
Smith Field,Fort Wayne IN,US,SMD,41.14339828,-85.15280151,835
California Redwood Coast-Humboldt County Airport,Arcata CA,US,ACV,40.978101,-124.109,221
Albert J Ellis Airport,Jacksonville NC,US,OAJ,34.8292007446,-77.61209869380001,94
Tuscaloosa Regional Airport,Tuscaloosa AL,US,TCL,33.220600128174,-87.611396789551,170
Dubuque Regional Airport,Dubuque IA,US,DBQ,42.40200043,-90.70950317,1077
Shun Tak Heliport,Hong Kong,HK,HHP,22.2893714905,114.152153015,107
Uru Harbour Airport,Atoifi,SB,ATD,-8.87333,161.011002,0
Gwaunaru'u Airport,Auki,SB,AKS,-8.70257,160.682007,5
Ballalae Airport,Ballalae,SB,BAS,-6.990745,155.886656,5
Fera/Maringe Airport,Fera Island,SB,FRE,-8.1075,159.576996,0
Babanakira Airport,Mbambanakira,SB,MBU,-9.7475004196167,159.83900451660156,0
Ngorangora Airport,Kirakira,SB,IRA,-10.4497003555,161.897994995,54
Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova,SB,SCZ,-10.72029972076416,165.7949981689453,18
Munda Airport,Munda,SB,MUA,-8.327969551086426,157.26300048828125,10
Nusatupe Airport,Gizo,SB,GZO,-8.09778022766,156.863998413,13
Mono Airport,Stirling Island,SB,MNY,-7.416940212249756,155.56500244140625,0
Rennell/Tingoa Airport,Rennell Island,SB,RNL,-11.533900260925291,160.06300354003906,0
Marau Airport,Marau,SB,RUS,-9.86166954041,160.824996948,0
Suavanao Airport,Suavanao,SB,VAO,-7.585559844970703,158.7310028076172,0
Kaghau Airport,Kagau Island,SB,KGE,-7.3305,157.585,30
Ramata Airport,Ramata,SB,RBV,-8.168060302734375,157.64300537109375,0
Buka Airport,Buka Island,PG,BUA,-5.422319889068604,154.67300415039062,11
Chimbu Airport,Kundiawa,PG,CMU,-6.024290084838867,144.9709930419922,4974
Daru Airport,Daru,PG,DAU,-9.08675956726,143.207992554,20
Gurney Airport,Gurney,PG,GUR,-10.3114995956,150.333999634,88
Girua Airport,Girua,PG,PNP,-8.80453968048,148.309005737,311
Kimbe Airport,Hoskins,PG,HKN,-5.462170124053955,150.40499877929688,66
Kiunga Airport,Kiunga,PG,UNG,-6.1257100105285645,141.28199768066406,88
Kikori Airport,Kikori,PG,KRI,-7.424379825592041,144.2500762939453,50
Kerema Airport,Kerema,PG,KMA,-7.96361017227,145.770996094,10
Kavieng Airport,Kavieng,PG,KVG,-2.57940006256,150.807998657,7
Mendi Airport,Mendi,PG,MDU,-6.14774,143.656998,5680
Momote Airport,Momote,PG,MAS,-2.06189,147.423996,12
Moro Airport,Moro,PG,MXH,-6.36332988739,143.238006592,2740
Misima Island Airport,Misima Island,PG,MIS,-10.6892004013,152.837997437,26
Tari Airport,Tari,PG,TIZ,-5.84499979019,142.947998047,5500
Tabubil Airport,Tabubil,PG,TBG,-5.27861,141.225998,1570
Tokua Airport,Tokua,PG,RAB,-4.34045982361,152.380004883,32
Vanimo Airport,Vanimo,PG,VAI,-2.6926,141.3028,10
Wapenamanda Airport,Wapenamanda,PG,WBM,-5.64330005645752,143.89500427246094,5889
Alluitsup Paa Heliport,Alluitsup Paa,GL,LLU,60.46445,-45.56917,54
Neerlerit Inaat Airport,Neerlerit Inaat,GL,CNP,70.7431030273,-22.6504993439,45
Paamiut Heliport,Paamiut,GL,JFR,61.9921989441,-49.6624984741,63
Qeqertarsuaq Heliport,Qeqertarsuaq Airport,GL,JGO,69.251181993,-53.5148763657,9
Qaqortoq Heliport,Qaqortoq,GL,JJU,60.7156841553,-46.0299186409,53
Maniitsoq Airport,Maniitsoq,GL,JSU,65.4124984741,-52.9393997192,91
Nanortalik Heliport,Nanortalik,GL,JNN,60.1418839759,-45.232976675,17
Narsaq Heliport,Narsaq,GL,JNS,60.9172827256,-46.059923172,83
Qaanaaq Airport,Qaanaaq,GL,NAQ,77.4886016846,-69.3887023926,51
Sisimiut Airport,Sisimiut,GL,JHS,66.9513015747,-53.7293014526,33
Upernavik Airport,Upernavik,GL,JUV,72.7901992798,-56.1305999756,414
Qaarsut Airport,Uummannaq,GL,JQA,70.7341995239,-52.6962013245,289
Grímsey Airport,Grímsey,IS,GRY,66.5458,-18.0173,66
Thorshofn Airport,Thorshofn,IS,THO,66.21849822998047,-15.335599899291992,65
Vopnafjörður Airport,Vopnafjörður,IS,VPN,65.72059631347656,-14.850600242614746,16
Whistler/Green Lake Water Aerodrome,Whistler,CA,YWS,50.1436004639,-122.948997498,2100
Anahim Lake Airport,Anahim Lake,CA,YAA,52.45249938964844,-125.3030014038086,3635
Williams Harbour Airport,Williams Harbour,CA,YWM,52.56689834594727,-55.784698486328125,70
St. Lewis (Fox Harbour) Airport,St. Lewis,CA,YFX,52.37279891967773,-55.67390060424805,74
Port Hope Simpson Airport,Port Hope Simpson,CA,YHA,52.528099060058594,-56.28609848022461,347
Rigolet Airport,Rigolet,CA,YRG,54.1796989440918,-58.45750045776367,180
Colville Lake Airport,Colville Lake,CA,YCK,67.0392,-126.08,850
Whatì Airport,Whatì,CA,YLE,63.13169860839844,-117.24600219726562,882
Summer Beaver Airport,Summer Beaver,CA,SUR,52.70859909057617,-88.54190063476562,832
Wapekeka Airport,Angling Lake,CA,YAX,53.84920120239258,-89.57939910888672,712
Wunnumin Lake Airport,Wunnumin Lake,CA,WNN,52.89390182495117,-89.28919982910156,819
North Spirit Lake Airport,North Spirit Lake,CA,YNO,52.4900016784668,-92.97109985351562,1082
Bearskin Lake Airport,Bearskin Lake,CA,XBE,53.965599060058594,-91.0271987915039,800
Kingfisher Lake Airport,Kingfisher Lake,CA,KIF,53.01250076293945,-89.85530090332031,866
Ogoki Post Airport,Ogoki Post,CA,YOG,51.6585998535,-85.9017028809,594
Poplar Hill Airport,Poplar Hill,CA,YHP,52.1133,-94.2556,1095
Chisasibi Airport,Chisasibi,CA,YKU,53.80559921264648,-78.91690063476562,43
Tête-à-la-Baleine Airport,Tête-à-la-Baleine,CA,ZTB,50.67440032958984,-59.38359832763672,107
La Tabatière Airport,La Tabatière,CA,ZLT,50.8307991027832,-58.97560119628906,102
Cat Lake Airport,Cat Lake,CA,YAC,51.72719955444336,-91.82440185546876,1344
Fort Frances Municipal Airport,Fort Frances,CA,YAG,48.65420150756836,-93.439697265625,1125
Kasabonika Airport,Kasabonika,CA,XKS,53.52470016479492,-88.6427993774414,672
Kangirsuk Airport,Kangirsuk,CA,YKG,60.02719879150391,-69.99919891357422,403
Attawapiskat Airport,Attawapiskat,CA,YAT,52.9275016784668,-82.43190002441406,31
Uranium City Airport,Uranium City,CA,YBE,59.5614013671875,-108.4810028076172,1044
Lourdes de Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,CA,YBX,51.4435997009,-57.1852989197,121
Cartwright Airport,Cartwright,CA,YRF,53.68280029296875,-57.041900634765625,40
Chesterfield Inlet Airport,Chesterfield Inlet,CA,YCS,63.3469009399,-90.7311019897,32
Nain Airport,Nain,CA,YDP,56.549198150634766,-61.680301666259766,22
Fort Severn Airport,Fort Severn,CA,YER,56.01890182495117,-87.67610168457031,48
Fort Albany Airport,Fort Albany,CA,YFA,52.20140075683594,-81.6968994140625,48
Fort Hope Airport,Fort Hope,CA,YFH,51.5619010925293,-87.90779876708984,899
Makkovik Airport,Makkovik,CA,YMN,55.07690048217773,-59.1864013671875,234
Texada Gillies Bay Airport,Texada,CA,YGB,49.69419860839844,-124.51799774169922,326
Gods Lake Narrows Airport,Gods Lake Narrows,CA,YGO,54.55889892578125,-94.49140167236328,617
Igloolik Airport,Igloolik,CA,YGT,69.3647003174,-81.8161010742,174
Kuujjuarapik Airport,Kuujjuarapik,CA,YGW,55.28189849853516,-77.76529693603516,34
Gillam Airport,Gillam,CA,YGX,56.35749816894531,-94.71060180664062,476
Grise Fiord Airport,Grise Fiord,CA,YGZ,76.4261016846,-82.90920257570001,146
Quaqtaq Airport,Quaqtaq,CA,YQC,61.0463981628418,-69.6177978515625,103
Vancouver Harbour Water Aerodrome,Vancouver,CA,CXH,49.2943992615,-123.111000061,0
Nemiscau Airport,Nemiscau,CA,YNS,51.69110107421875,-76.1355972290039,802
Hopedale Airport,Hopedale,CA,YHO,55.44829940795898,-60.22859954833984,39
Chevery Airport,Chevery,CA,YHR,50.46889877319336,-59.63669967651367,39
Ivujivik Airport,Ivujivik,CA,YIK,62.41730117797852,-77.92530059814453,126
Island Lake Airport,Island Lake,CA,YIV,53.857200622558594,-94.65360260009766,770
Akulivik Airport,Akulivik,CA,AKV,60.81859970092773,-78.14859771728516,75
Waskaganish Airport,Waskaganish,CA,YKQ,51.47330093383789,-78.75830078125,80
Aupaluk Airport,Aupaluk,CA,YPJ,59.29669952392578,-69.59970092773438,119
Kimmirut Airport,Kimmirut,CA,YLC,62.8499984741,-69.88330078119999,175
Lansdowne House Airport,Lansdowne House,CA,YLH,52.19559860229492,-87.93419647216797,834
Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,CA,XGR,58.71139907836914,-65.9927978515625,215
Mary's Harbour Airport,Mary's Harbour,CA,YMH,52.30279922485352,-55.847198486328125,38
Chapais Airport,Chibougamau,CA,YMT,49.77190017700195,-74.5280990600586,1270
Umiujaq Airport,Umiujaq,CA,YUD,56.53609848022461,-76.51830291748047,250
Wemindji Airport,Wemindji,CA,YNC,53.01060104370117,-78.83110046386719,66
Norway House Airport,Norway House,CA,YNE,53.95830154418945,-97.84420013427734,734
Points North Landing Airport,Points North Landing,CA,YNL,58.27669906616211,-104.08200073242188,1605
Oxford House Airport,Oxford House,CA,YOH,54.93330001831055,-95.27890014648438,663
Inukjuak Airport,Inukjuak,CA,YPH,58.471900939941406,-78.07689666748047,83
Pikangikum Airport,Pikangikum,CA,YPM,51.81969833374024,-93.97329711914062,1114
Peawanuck Airport,Peawanuck,CA,YPO,54.98809814453125,-85.44329833984375,173
Powell River Airport,Powell River,CA,YPW,49.83420181274414,-124.5,425
The Pas Airport,The Pas,CA,YQD,53.97140121459961,-101.09100341796876,887
Nakina Airport,Nakina,CA,YQN,50.18280029296875,-86.69640350341797,1057
Rae Lakes Airport,Gamètì,CA,YRA,64.11609649658203,-117.30999755859376,723
Red Lake Airport,Red Lake,CA,YRL,51.06689834594727,-93.79309844970705,1265
Stony Rapids Airport,Stony Rapids,CA,YSF,59.250301361083984,-105.84100341796876,805
Sanikiluaq Airport,Sanikiluaq,CA,YSK,56.5377998352,-79.2466964722,104
St. Theresa Point Airport,St. Theresa Point,CA,YST,53.84560012817383,-94.85189819335938,773
Big Trout Lake Airport,Big Trout Lake,CA,YTL,53.81779861450195,-89.89689636230469,729
Deer Lake Airport,Deer Lake,CA,YVZ,52.655799865722656,-94.0614013671875,1092
Webequie Airport,Webequie,CA,YWP,52.9593933975,-87.3748683929,685
Whale Cove Airport,Whale Cove,CA,YXN,62.24000167849999,-92.5980987549,40
Salluit Airport,Salluit,CA,YZG,62.17940139770508,-75.66719818115234,743
York Landing Airport,York Landing,CA,ZAC,56.08940124511719,-96.08920288085938,621
Ilford Airport,Ilford,CA,ILF,56.0614013672,-95.613899231,642
Bathurst Airport,Bathurst,CA,ZBF,47.629699707,-65.738899231,193
Eastmain River Airport,Eastmain River,CA,ZEM,52.22639846801758,-78.52249908447266,24
Fond-Du-Lac Airport,Fond-Du-Lac,CA,ZFD,59.33440017700195,-107.18199920654295,814
Gods River Airport,Gods River,CA,ZGI,54.83969879150391,-94.07859802246094,627
Swan River Airport,Swan River,CA,ZJN,52.120601654052734,-101.23600006103516,1100
Kashechewan Airport,Kashechewan,CA,ZKE,52.282501220703125,-81.67780303955078,35
Muskrat Dam Airport,Muskrat Dam,CA,MSA,53.44139862060547,-91.76280212402344,911
Masset Airport,Masset,CA,ZMT,54.02750015258789,-132.125,25
Sachigo Lake Airport,Sachigo Lake,CA,ZPB,53.8911018371582,-92.19640350341795,876
Round Lake (Weagamow Lake) Airport,Round Lake,CA,ZRJ,52.94359970092773,-91.31279754638672,974
Sandy Lake Airport,Sandy Lake,CA,ZSJ,53.06420135498047,-93.34439849853516,951
Shamattawa Airport,Shamattawa,CA,ZTM,55.8656005859375,-92.0813980102539,289
Churchill Falls Airport,Churchill Falls,CA,ZUM,53.5619010925293,-64.10639953613281,1442
Wollaston Lake Airport,Wollaston Lake,CA,ZWL,58.10689926147461,-103.1719970703125,1360
Batna Airport,Batna,DZ,BLJ,35.7521018982,6.308589935300001,2697
Béchar Boudghene Ben Ali Lotfi Airport,Béchar,DZ,CBH,31.645700454711918,-2.269860029220581,2661
Bordj Badji Mokhtar Airport,Bordj Badji Mokhtar,DZ,BMW,21.375,0.923888981342,1303
Guemar Airport,Guemar,DZ,ELU,33.5113983154,6.77679014206,203
Kumasi Airport,Kumasi,GH,KMS,6.714560031890869,-1.5908199548721311,942
Heringsdorf Airport,Heringsdorf,DE,HDF,53.8787002563,14.152299881,93
Heide-Büsum Airport,Büsum,DE,HEI,54.1533317566,8.90166664124,7
Helgoland-Düne Airport,Helgoland,DE,HGL,54.1852798462,7.91583299637,8
Seinäjoki Airport,Seinäjoki / Ilmajoki,FI,SJY,62.692101,22.8323,302
Nottingham Airport,Nottingham,GB,NQT,52.91999816894531,-1.079169988632202,138
Robin Hood Doncaster Sheffield Airport,"Doncaster, Sheffield",GB,DSA,53.4805378105,-1.01065635681,55
Campbeltown Airport,Campbeltown,GB,CAL,55.437198638916016,-5.686389923095703,42
Eday Airport,Eday,GB,EOI,59.19060134887695,-2.7722198963165283,10
Fair Isle Airport,Fair Isle,GB,FIE,59.53580093383789,-1.628059983253479,223
North Ronaldsay Airport,North Ronaldsay,GB,NRL,59.3675003052,-2.43443989754,40
Papa Westray Airport,Papa Westray,GB,PPW,59.351699829100006,-2.9002799987800003,91
Stronsay Airport,Stronsay,GB,SOY,59.1553001404,-2.64139008522,39
Sanday Airport,Sanday,GB,NDY,59.250301361083984,-2.576669931411743,68
Lerwick / Tingwall Airport,Lerwick,GB,LWK,60.192199707,-1.24361002445,43
Westray Airport,Westray,GB,WRY,59.3502998352,-2.95000004768,29
Land's End Airport,Land's End,GB,LEQ,50.102798,-5.67056,398
Penzance Heliport,Penzance,GB,PZE,50.128101,-5.51845,14
Anglesey Airport,Angelsey,GB,VLY,53.2481002808,-4.53533983231,37
Barra Airport,Barra,GB,BRR,57.0228,-7.44306,5
Donegal Airport,Dongloe,IE,CFN,55.0442008972168,-8.340999603271484,30
Sindal Airport,Sindal,DK,CNL,57.503502,10.2294,92
Leknes Airport,Leknes,NO,LKN,68.152496337891,13.609399795532,78
Namsos Høknesøra Airport,Namsos,NO,OSY,64.472198486328,11.57859992981,7
"Mo i Rana Airport, Røssvoll",Mo i Rana,NO,MQN,66.363899230957,14.301400184631,229
"Rørvik Airport, Ryum",Rørvik,NO,RVK,64.838302612305,11.14610004425,14
Røst Airport,Røst,NO,RET,67.527801513672,12.103300094604,7
Sandane Airport (Anda),Sandane,NO,SDN,61.830001831055,6.1058301925659,196
Sogndal Airport,Sogndal,NO,SOG,61.156101,7.13778,1633
Svolvær Helle Airport,Svolvær,NO,SVJ,68.243301391602,14.669199943542,27
